Age_in_years,Age_in_months,Body_length,Weight,Owner_play_time_minutes,Sleep_time_hours,Breed_maine coon,Breed_nan,Breed_ragdoll,Gender_male,Gender_nan,Neutered_or_spayed_nan,Neutered_or_spayed_true,Fur_colour_dominant_brown/chocolate,Fur_colour_dominant_lilac,Fur_colour_dominant_nan,Fur_colour_dominant_red/cream,Fur_colour_dominant_seal,Fur_colour_dominant_white,Fur_pattern_colorpoint,Fur_pattern_dirty,Fur_pattern_mitted,Fur_pattern_nan,Fur_pattern_solid,Fur_pattern_tabby,Fur_pattern_tortie,Eye_colour_blue,Eye_colour_green,Eye_colour_nan,Eye_colour_yellow,Allowed_outdoor_nan,Allowed_outdoor_true,Preferred_food_dry,Preferred_food_nan,Preferred_food_wet,Country_france,Country_germany,Country_my country,Country_nan,Country_uk,Country_usa,Country_where i live,Country_with me
-1.6428239733061185,-1.6558371779730083,-1.335513245074599,-1.0859206782175033,0.03172592407813898,0.07626781086189616,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,4.147288270665544,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,4.333890711087691,-0.7741427596395154,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.04994687350747595,-0.031067033531087286,-1.2402988097081085,-1.1411356469653968,1.1385856395199188,-0.7124106878236237,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,4.147288270665544,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.04994687350747595,-0.031067033531087286,-1.0498699389751274,-0.9754907407217158,1.4153005683803637,1.653624808232936,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,4.147288270665544,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,2.7250552152068273,-0.678729811709616,-0.6069769786668839,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,-0.7741427596395154,3.605551275463989,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,1.547747520773237,-0.153694655873568,-1.4621665549733924,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-1.6115910889963412,-1.6233417750841699,-0.9546555036086368,-1.0307057094696095,3.075590141543033,0.4706070602046561,-0.508571073354389,2.981829027262644,-0.8505791253521618,1.101867470316244,-0.25607375986579195,-0.24112141108520604,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,2.4064589703793833,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,1.547747520773237,-0.153694655873568,-1.4621665549733924,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.04994687350747595,-0.031067033531087286,-0.002511149943731609,-0.14726620950331015,2.337683664581847,-0.7124106878236237,-0.508571073354389,2.981829027262644,-0.8505791253521618,-0.9075501609217962,3.905124837953327,4.147288270665544,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,8.650626181573987,-0.3669650414492984,-0.678729811709616,-0.6069769786668839,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,4.333890711087691,-0.7741427596395154,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,2.4064589703793833,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,-0.3493873447137373,-0.2909029959270487,-0.03316790634033297,3.666666666666667,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-1.5764540941478418,-1.5908463721953314,-0.9546555036086368,-0.754630865730141,2.9833518319228847,6.385695800346055,-0.508571073354389,2.981829027262644,-0.8505791253521618,-0.9075501609217962,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,-0.41554832735932656,4.725815626252609,-0.43893114546442885,4.663689526544407,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,-0.3493873447137373,-0.2909029959270487,-0.03316790634033297,3.666666666666667,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.04994687350747595,-0.031067033531087286,-0.9546555036086368,-0.9754907407217158,1.784253806860957,-0.7124106878236237,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,4.147288270665544,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,3.312655160219113,-0.6461002111639058,-0.153694655873568,0.6839166144230383,-0.3493873447137373,-0.2909029959270487,-0.03316790634033297,3.666666666666667,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-1.5452212098380644,-1.558350969306493,-0.5737977621426747,-0.754630865730141,1.6920154972408086,0.4706070602046561,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,4.147288270665544,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,-0.3493873447137373,-0.2909029959270487,-0.03316790634033297,3.666666666666667,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.2451524004435841,-0.031067033531087286,-1.5259421158075799,-0.6994158969822473,1.2308239491400672,-0.7124106878236237,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,4.147288270665544,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,1.547747520773237,-0.153694655873568,-1.4621665549733924,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-1.4788513306797877,-0.031067033531087286,-0.6690121975091653,-0.8098458344780347,0.03172592407813898,0.4706070602046561,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,-0.9075501609217962,-0.25607375986579195,4.147288270665544,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,3.312655160219113,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.7643991020936318,-0.031067033531087286,-0.28815445604320317,-0.14726620950331015,-0.6139422432628993,-0.7124106878236237,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-1.4788513306797877,-0.031067033531087286,-1.5259421158075799,-1.2515655844611844,-0.3372273144024543,0.4706070602046561,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,-0.9075501609217962,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.3739880482214155,-0.031067033531087286,-0.19294002067671265,-0.3681260844948852,0.9541090202796222,-0.7124106878236237,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,10.618380290797647,-0.105409255338946,-0.23073955174772434,-0.7741427596395154,-0.2773500981126145,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
0.34046418036474035,-0.031067033531087286,-0.3833688914096937,-0.3681260844948852,-1.2596104106039374,0.07626781086189616,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,-0.6069769786668839,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,2.4064589703793833,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,3.312655160219113,1.547747520773237,-0.153694655873568,-1.4621665549733924,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-1.4476184463700104,-1.4608647606399778,-1.4307276804410896,-1.0307057094696095,0.2162025433184356,-0.3180714384808638,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,-0.9075501609217962,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
0.1452586534286322,0.13140998091310482,0.28313215615573994,-0.3681260844948852,-0.24498900478230598,0.07626781086189616,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,3.312655160219113,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.04994687350747595,-1.4608647606399778,-0.09772558531022213,-0.8098458344780347,1.1385856395199188,0.4706070602046561,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,2.7250552152068273,-0.678729811709616,-0.6069769786668839,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,-0.7741427596395154,3.605551275463989,-0.19090958396133909,0.9095654110330884,-0.41554832735932656,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.04994687350747595,-0.031067033531087286,-0.002511149943731609,-0.14726620950331015,0.7696324010393255,-0.7124106878236237,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,-0.24112141108520604,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,-0.6069769786668839,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,2.4064589703793833,-0.21160368475757949,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,1.547747520773237,-0.153694655873568,-1.4621665549733924,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-0.04994687350747595,-1.3633785519734625,-0.09772558531022213,-0.920275771973822,0.40067916255873226,-0.7124106878236237,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,1.101867470316244,-0.25607375986579195,-0.24112141108520604,-1.1677484162422842,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,-0.41554832735932656,4.725815626252609,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,-0.6461002111639058,-0.153694655873568,0.6839166144230383,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
-1.318782798592179,-1.330883149084624,-0.7642266328756558,-0.9754907407217158,-0.42946562402260263,0.864946309547416,-0.508571073354389,-0.3353646338730602,-0.8505791253521618,-0.9075501609217962,-0.25607375986579195,-0.24112141108520604,0.8563488385776753,-0.3784390048634126,-0.07432941462471664,-0.11559856812793746,-0.3669650414492984,-0.678729811709616,1.647508942095828,-0.7471406682025761,-0.0941763218696022,-0.105409255338946,-0.23073955174772434,1.2917514083134436,-0.2773500981126145,-0.19090958396133909,-1.0994261521710633,-0.41554832735932656,4.725815626252609,-0.43893114546442885,-0.21442250696755896,-0.3018726524899911,1.547747520773237,-0.153694655873568,-1.4621665549733924,2.862152894574151,-0.2909029959270487,-0.03316790634033297,-0.27272727272727276,-0.3353646338730602,-1.1443970770893999,-0.033167906340332974,-0.033167906340332974
